img_path,age
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_beckinsale\y\20130123DxX6JJIxtPuKCrY4_ULvVi_large_original_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_beckinsale\20130123DxX6JJIxtPuKCrY4_ULvVi_large_original_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_beckinsale\celebrities-who-dont-seem-to-age-photos-17_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_beckinsale\celebrities-who-dont-seem-to-age-photos-17_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_bush\y\kate-bush_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_bush\kate-bush_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_hudson\y\194351_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_hudson\y\8430611_6_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_hudson\194351_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_hudson\8430611_6_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_jackson\y\kate-jackson-di-charlies-angels_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_jackson\kate-jackson-di-charlies-angels_3.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_maberly\y\kate-maberly_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_maberly\kate-maberly_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_middleton\y\katesplit-jpg_2_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_middleton\y\Кейт-Мідлтон_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_middleton\katesplit-jpg_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_middleton\Кейт-Мідлтон_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_moss\y\13835633_21n_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_moss\y\166921_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_moss\y\cdcuc6awzkbm9hbf_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_moss\y\images_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_moss\y\kate-moss-da-bambina_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_moss\y\Supermodel-as-Kids-02-1_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_moss\13835633_21n_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_moss\166921_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_moss\cdcuc6awzkbm9hbf_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_moss\images_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_moss\kate-moss-da-bambina_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_moss\Supermodel-as-Kids-02-1_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_winslet\y\kate-winslet1_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_winslet\y\kate-winslet_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_winslet\y\Ottobre_03082_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_winslet\kate-winslet1_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_winslet\kate-winslet_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kate_winslet\Ottobre_03082_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katherine_heigl\y\1349638330_the_difference_a_few_years_make_12_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katherine_heigl\y\20-KatherineHeigl-jpg_111136_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katherine_heigl\1349638330_the_difference_a_few_years_make_12_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katherine_heigl\20-KatherineHeigl-jpg_111136_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kathleen_turne\y\kathleen-turne-molto-sexy_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kathleen_turne\kathleen-turne-molto-sexy_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kathleen_turner\y\1955b12cd7e3a2d5f2e0e1259b666713_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kathleen_turner\1955b12cd7e3a2d5f2e0e1259b666713_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kathy_ireland\y\13835633_111n_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kathy_ireland\13835633_111n_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katie_cassidy\y\Novembre_01462_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katie_cassidy\y\Supernatural_01428_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katie_cassidy\Novembre_01462_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katie_cassidy\Supernatural_01428_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katie_holmes\y\celebs-then-now-young-old-39_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katie_holmes\y\Dicembre_03925_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katie_holmes\y\katie-holmes-da-piccola_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katie_holmes\celebs-then-now-young-old-39_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katie_holmes\Dicembre_03925_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katie_holmes\katie-holmes_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katy_perry\y\167346_190171461006844_159464_n_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katy_perry\y\70ba0e86f477713c78349aca3c26dc4b_812_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katy_perry\y\celeb-hs-3_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katy_perry\y\Ottobre_00820_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katy_perry\167346_190171461006844_159464_n_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katy_perry\70ba0e86f477713c78349aca3c26dc4b_812_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katy_perry\celeb-hs-3_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\katy_perry\Ottobre_00820_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kaya_scodelario\y\54438289_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kaya_scodelario\y\Marzo_01530_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kaya_scodelario\54438289_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kaya_scodelario\Marzo_01530_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keanu_reeves\y\1010_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keanu_reeves\y\51239429_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keanu_reeves\y\celebs-then-now-young-old-49_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keanu_reeves\y\keanu-reeves_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keanu_reeves\y\Settembre_00387_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keanu_reeves\1010_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keanu_reeves\51239429_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keanu_reeves\celebs-then-now-young-old-49_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keanu_reeves\keanu-reeves (1)_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keanu_reeves\Settembre_00387_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keegan_allen\y\keegan-allen-young-pretty-little-liars-2012-photo-split_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keegan_allen\keegan-allen-young-pretty-little-liars-2012-photo-split_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keiko_kitagawa\y\Fast_and_Furious_01770_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keiko_kitagawa\Fast_and_Furious_01770_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keira_knightley\y\130801(2)_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keira_knightley\y\Marzo_01782_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keira_knightley\y\x_6f7d34e7_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keira_knightley\130801(2)_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keira_knightley\Marzo_01782_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keira_knightley\x_6f7d34e7_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keith_richards\y\photos-celebrites-then-and-now3_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keith_richards\photos-celebrites-then-and-now3_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kellan_lutz\y\kellan_lutz_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kellan_lutz\y\Marzo_01404_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kellan_lutz\kellan_lutz_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kellan_lutz\Marzo_01404_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_brook\y\celebs-then-now-young-old-36_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_brook\celebs-then-now-young-old-36_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_clarkson\y\celeb-hs-18_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_clarkson\celeb-hs-18_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_gale\y\549bc3899721c_-_elle-29-kelly-gale-h_2_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_gale\y\549bc3899721c_-_elle-29-kelly-gale-h_4_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_gale\y\549bc3899721c_-_elle-29-kelly-gale-h_5_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_gale\549bc3899721c_-_elle-29-kelly-gale-h_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_gale\549bc3899721c_-_elle-29-kelly-gale-h_3_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_gale\Kelly+Gale+2013+Victoria+Secret+Fashion+Show+PIUt6HWV7bwl_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_gale\Kelly-Gale-14_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_gale\kelly-gale-interview_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_gale\kelly_gale_2CmvgUlk_400x400_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_lebrock\y\1266312809_1263123019_01200926stars015_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_lebrock\1266312809_1263123019_01200926stars015_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_ward\y\then-and-now-the-cast-of-grease-photos-13_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kelly_ward\then-and-now-the-cast-of-grease-photos-13_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keshia_knight_pulliam\y\keshia-knight-pulliam-ieri_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\keshia_knight_pulliam\keshia-knight-pulliam-oggi_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kevin_bacon\y\X-men_01822_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kevin_bacon\X-men_01822_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kevin_smith\y\Agosto_02288_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kevin_smith\Agosto_02288_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kid_cudi\y\Rappers_01844_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kid_cudi\Rappers_01844_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kim_basinger\y\f3072_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kim_basinger\f3072_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kim_kardashian\y\childhood-celebs-4_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kim_kardashian\y\kim-kardashian_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kim_kardashian\kim-kardashian-viso_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirsten_dunst\y\4(81)_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirsten_dunst\y\ac_8_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirsten_dunst\y\Aprile_02011_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirsten_dunst\y\celebs-then-now-young-old-35_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirsten_dunst\y\eight-celebs-girls-grown-up-6_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirsten_dunst\y\VDaSbjU_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirsten_dunst\4(81)_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirsten_dunst\ac_8_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirsten_dunst\Aprile_02011_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirsten_dunst\celebs-then-now-young-old-35_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirsten_dunst\eight-celebs-girls-grown-up-6_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirsten_dunst\VDaSbjU_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirstie_allen\y\kirstie-allen-affascinante-e-magrissima_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirstie_allen\y\UKyIQMeRP6c_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirstie_allen\kirstie-allen-affascinante-e-magrissima_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kirstie_allen\UKyIQMeRP6c_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kit_harington\y\Game_of_Thrones_00715_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kit_harington\Game_of_Thrones_00715_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\konstantin_chabenskij\y\Gennaio_01333_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\konstantin_chabenskij\Gennaio_01333_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kristen_stewart\y\180510_190170591006931_2552471_n_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kristen_stewart\y\Aprile_00741_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kristen_stewart\y\Screen-shot-2011-11-22-at-9.46.03-AM-1_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kristen_stewart\180510_190170591006931_2552471_n_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kristen_stewart\Aprile_00741_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kristen_stewart\Screen-shot-2011-11-22-at-9.46.03-AM-1_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kristina_orbakajte\y\Maggio_04482_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kristina_orbakajte\Maggio_04482_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kristin_davis\y\celebrities-who-dont-seem-to-age-photos-13_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kristin_davis\celebrities-who-dont-seem-to-age-photos-13_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kseniya_sobchak\y\20120507142525_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kseniya_sobchak\20120507142525_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kseniya_sobchak\Kseniya-Sobchak-2_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kseniya_sobchak\Kseniya-Sobchak-2_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kunal_nayyar\y\21250067_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kunal_nayyar\21250067_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_cobain\y\8430907_6_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_cobain\y\celebs-then-now-young-old-61_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_cobain\y\Febbraio_00891_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_cobain\y\kurt-cobain-dei-nirvana_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_cobain\8430907_6_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_cobain\celebs-then-now-young-old-61_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_cobain\Febbraio_00891_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_cobain\kurt-cobain-dei-nirvana_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_russell\y\Kurt-Russell_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_russell\y\Marzo_00773_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_russell\y\Zvezdy-v-detstve-Vypusk-2-29_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_russell\Kurt-Russell_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_russell\Marzo_00773_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kurt_russell\Zvezdy-v-detstve-Vypusk-2-29_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kyle_beckerman\y\kyle-beckerman_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kyle_beckerman\kyle-beckerman_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kylie_minogue\y\1382085299_114_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kylie_minogue\y\celebs-then-now-young-old-0_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kylie_minogue\1382085299_114_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\kylie_minogue\celebs-then-now-young-old-0_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lady_gaga\y\194347_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lady_gaga\y\celeb-hs-12_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lady_gaga\y\lady-gaga_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lady_gaga\y\Marzo_01143_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lady_gaga\194347_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lady_gaga\celeb-hs-12_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lady_gaga\Marzo_01143_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\laetitia_casta\y\laetitia-casta_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\laetitia_casta\laetitia-sul-red-carpet_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\larry_wilcox\y\larry-wilcox_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\larry_wilcox\larry-wilcox_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\laurence_fishburne\y\Hannibal_00482_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\laurence_fishburne\Hannibal_00482_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lauren_cohan\y\Supernatural_01556_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lauren_cohan\y\The_Walking_Dead_00813_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lauren_cohan\Supernatural_01556_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lauren_cohan\The_Walking_Dead_00813_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lauren_tewes\y\lauren-tewes-di-love-boat_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lauren_tewes\lauren-tewes-di-love-boat_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lauren_velez\y\Dexter_00951_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lauren_velez\y\Novembre_04744_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lauren_velez\Dexter_00951_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lauren_velez\Novembre_04744_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lee_majors\y\lee-majors_3.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lee_majors\lee-majors_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lena_headey\y\Game_of_Thrones_00841_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lena_headey\Game_of_Thrones_00841_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonardo_dicaprio\y\0fd9487c5de497ea0772a95a280_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonardo_dicaprio\y\celebrity-kids-20_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonardo_dicaprio\y\celebs-then-now-young-old-63_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonardo_dicaprio\y\leo-di-caprio_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonardo_dicaprio\y\Novembre_03220_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonardo_dicaprio\y\Zvezdy-v-detstve-Vypusk-2-24_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonardo_dicaprio\0fd9487c5de497ea0772a95a280_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonardo_dicaprio\celebrity-kids-20_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonardo_dicaprio\celebs-then-now-young-old-63_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonardo_dicaprio\leo-di-caprio_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonardo_dicaprio\Novembre_03220_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonard_nimoy\y\leonard-nimoy_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonard_nimoy\leonard-nimoy_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonid_gaidai\y\Directors_02104_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leonid_gaidai\Directors_02104_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leo_messi\y\Lionel-Messi-sportyghost_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leo_messi\y\lionel_messi2_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leo_messi\y\lionel_messi3_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leo_messi\y\lionel_messi4c_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leo_messi\y\lionel_messi4_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leo_messi\y\lionel_mess_i_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leo_messi\lionel_messi4_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leo_messi\lionel_messix_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\leo_messi\lionel_messi_y_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lewis_hamilton\y\Lewis_Hamilton-a-10_1443604244296_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lewis_hamilton\y\lewis_hamilton_tumblr_nicfgsK92V1rb2fzoo1_400_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lewis_hamilton\lewis-hamilton-net-worth1_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lewis_hamilton\lewis_hamilton_10433_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lewis_hamilton\lewis_hamilton_article-2316008-1961D17E000005DC-248_306x382_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\liam_gallagher\y\liam-gallagher-degli-oasis_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\liam_gallagher\liam-gallagher-degli-oasis_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\liam_hemsworth\y\Hunger_Games_00831_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\liam_hemsworth\Hunger_Games_00831_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\liam_neeson\y\Giugno_04690_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\liam_neeson\y\Star_Wars_00940_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\liam_neeson\Giugno_04690_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\liam_neeson\Star_Wars_00940_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lily_aldridge\y\a3-1376448757_600x0_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lily_aldridge\a3-1376448757_600x0_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lily_aldridge\LILY-ALDRIDGE-5760-1418361012_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lily_aldridge\LILY-ALDRIDGE-5760-1418361012_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\lily_donaldson\y\models-1_2.png,y
